,,,dt,,CTE,,angle,,,,,
step,2192, dt,0.01319, cte,1.5474, steer angle,-10.8929, steer setpt,-7.39633, steer cmd,-0.36753, 
step,2193, dt,0.01383, cte,1.5474, steer angle,-10.8929, steer setpt,-7.50612, steer cmd,-0.32734, 
step,2194, dt,0.01432, cte,1.5306, steer angle,-8.7519, steer setpt,-7.4595, steer cmd,-0.32676, 
step,2195, dt,0.01376, cte,1.5141, steer angle,-7.7471, steer setpt,-7.29037, steer cmd,-0.32285, 
step,2196, dt,0.01262, cte,1.5141, steer angle,-7.7471, steer setpt,-7.48652, steer cmd,-0.319, 
step,2197, dt,0.01457, cte,1.5003, steer angle,-7.6349, steer setpt,-7.54751, steer cmd,-0.31881, 
step,2198, dt,0.01572, cte,1.4956, steer angle,-7.5386, steer setpt,-7.52131, steer cmd,-0.31879, 
step,2199, dt,0.01388, cte,1.4767, steer angle,-7.534, steer setpt,-7.52467, steer cmd,-0.31857, 
step,2200, dt,0.01497, cte,1.4767, steer angle,-7.534, steer setpt,-7.75379, steer cmd,-0.32365, 
step,2201, dt,0.0145, cte,1.4701, steer angle,-7.528, steer setpt,-7.70728, steer cmd,-0.32534, 
step,2202, dt,0.01331, cte,1.4659, steer angle,-7.6548, steer setpt,-7.85556, steer cmd,-0.32846, 
step,2203, dt,0.01202, cte,1.4659, steer angle,-7.6548, steer setpt,-7.94759, steer cmd,-0.33337, 
step,2204, dt,0.01216, cte,1.4587, steer angle,-7.7753, steer setpt,-8.12668, steer cmd,-0.33866, 
step,2205, dt,0.01234, cte,1.4484, steer angle,-7.8978, steer setpt,-8.04179, steer cmd,-0.33879, 
step,2206, dt,0.01435, cte,1.4484, steer angle,-7.8978, steer setpt,-8.1589, steer cmd,-0.34396, 
step,2207, dt,0.01474, cte,1.4351, steer angle,-8.0334, steer setpt,-8.08688, steer cmd,-0.34268, 
step,2208, dt,0.01274, cte,1.4188, steer angle,-8.1627, steer setpt,-7.92325, steer cmd,-0.33721, 
step,2209, dt,0.01079, cte,1.4188, steer angle,-8.1627, steer setpt,-8.03967, steer cmd,-0.33711, 
step,2210, dt,0.01377, cte,1.3993, steer angle,-7.994, steer setpt,-7.95854, steer cmd,-0.33711, 
step,2211, dt,0.01393, cte,1.3769, steer angle,-7.9915, steer setpt,-7.71242, steer cmd,-0.33086, 
step,2212, dt,0.01214, cte,1.3769, steer angle,-7.9915, steer setpt,-7.89267, steer cmd,-0.33154, 
step,2213, dt,0.01285, cte,1.3514, steer angle,-7.8351, steer setpt,-7.80321, steer cmd,-0.33126, 
step,2214, dt,0.01285, cte,1.323, steer angle,-7.8521, steer setpt,-7.47544, steer cmd,-0.3228, 
step,2215, dt,0.01384, cte,1.323, steer angle,-7.8521, steer setpt,-7.72037, steer cmd,-0.3238, 
step,2216, dt,0.01362, cte,1.2916, steer angle,-7.6338, steer setpt,-7.62471, steer cmd,-0.32418, 
step,2217, dt,0.01297, cte,1.2574, steer angle,-7.6586, steer setpt,-7.21748, steer cmd,-0.31394, 
step,2218, dt,0.01169, cte,1.2574, steer angle,-7.6586, steer setpt,-7.52451, steer cmd,-0.31562, 
step,2219, dt,0.01324, cte,1.2203, steer angle,-7.4121, steer setpt,-7.42363, steer cmd,-0.31636, 
step,2220, dt,0.01331, cte,1.2203, steer angle,-7.4121, steer setpt,-7.42482, steer cmd,-0.31623, 
step,2221, dt,0.01234, cte,1.1803, steer angle,-7.4727, steer setpt,-7.32041, steer cmd,-0.31265, 
step,2222, dt,0.01368, cte,1.1375, steer angle,-7.4695, steer setpt,-7.2119, steer cmd,-0.30845, 
step,2223, dt,0.01321, cte,1.1375, steer angle,-7.4695, steer setpt,-7.20418, steer cmd,-0.30485, 
step,2224, dt,0.01394, cte,1.092, steer angle,-7.2749, steer setpt,-7.09319, steer cmd,-0.303, 
step,2225, dt,0.01491, cte,1.0437, steer angle,-7.1848, steer setpt,-6.49123, steer cmd,-0.28857, 
step,2226, dt,0.31256, cte,1.0437, steer angle,-7.1848, steer setpt,-6.9466, steer cmd,-0.29023, 
step,2227, dt,0.01191, cte,-0.071, steer angle,-6.7779, steer setpt,6.15013, steer cmd,0.00348, 
step,2228, dt,0.01444, cte,-0.1613, steer angle,-6.8194, steer setpt,7.6974, steer cmd,0.19537, 
step,2229, dt,0.01326, cte,-0.1613, steer angle,-6.8194, steer setpt,7.63152, steer cmd,0.39651, 
step,2230, dt,0.01333, cte,-0.2509, steer angle,5.3206, steer setpt,8.61509, steer cmd,0.34749, 
step,2231, dt,0.01396, cte,-0.3392, steer angle,10.3491, steer setpt,10.19674, steer cmd,0.34023, 
step,2232, dt,0.01342, cte,-0.3392, steer angle,10.3491, steer setpt,-2.85644, steer cmd,0.04804, 
step,2233, dt,0.01321, cte,-0.4259, steer angle,8.9421, steer setpt,-2.7872, steer cmd,-0.07711, 
step,2234, dt,0.31543, cte,-0.5126, steer angle,1.6372, steer setpt,-1.61585, steer cmd,-0.05365, 
step,2235, dt,0.01159, cte,-1.7392, steer angle,-1.4913, steer setpt,12.407, steer cmd,0.27256, 
step,2236, dt,0.31339, cte,-1.7392, steer angle,-1.4913, steer setpt,11.93419, steer cmd,0.4214, 
step,2237, dt,0.01116, cte,-2.5831, steer angle,7.2503, steer setpt,22.81019, steer cmd,0.66175, 
step,2238, dt,0.01171, cte,-2.5831, steer angle,7.2503, steer setpt,22.67649, steer cmd,0.87495, 
step,2239, dt,0.01393, cte,-2.6143, steer angle,16.98, steer setpt,22.9036, steer cmd,0.87764, 
step,2240, dt,0.01408, cte,-2.6402, steer angle,22.3102, steer setpt,9.1495, steer cmd,0.54754, 
step,2241, dt,0.01229, cte,-2.6402, steer angle,22.3102, steer setpt,9.58154, steer cmd,0.41249, 
step,2242, dt,0.01251, cte,-2.6617, steer angle,14.1248, steer setpt,-0.01508, steer cmd,0.19862, 
step,2243, dt,0.0118, cte,-2.6797, steer angle,10.7487, steer setpt,0.321, steer cmd,0.08558, 
step,2244, dt,0.01223, cte,-2.6797, steer angle,10.7487, steer setpt,0.06443, steer cmd,-0.07651, 
step,2245, dt,0.01308, cte,-2.6965, steer angle,2.5757, steer setpt,0.06573, steer cmd,-0.04129, 
step,2246, dt,0.01206, cte,-2.6965, steer angle,2.5757, steer setpt,0.17486, steer cmd,-0.09243, 
step,2247, dt,0.01404, cte,-2.713, steer angle,-0.596, steer setpt,0.22336, steer cmd,-0.05334, 
step,2248, dt,0.01347, cte,-2.7296, steer angle,-1.8744, steer setpt,0.31415, steer cmd,-0.01757, 
step,2249, dt,0.01276, cte,-2.7296, steer angle,-1.8744, steer setpt,0.42181, steer cmd,0.01295, 
step,2250, dt,0.0114, cte,-2.7457, steer angle,-0.003, steer setpt,0.52125, steer cmd,0.00492, 
step,2251, dt,0.01238, cte,-2.7612, steer angle,0.76, steer setpt,0.8184, steer cmd,0.00564, 
step,2252, dt,0.01411, cte,-2.7612, steer angle,0.76, steer setpt,0.7316, steer cmd,0.00551, 
step,2253, dt,0.0127, cte,-2.7759, steer angle,0.5773, steer setpt,0.81679, steer cmd,0.01141, 
step,2254, dt,0.01358, cte,-2.79, steer angle,0.5741, steer setpt,1.09676, steer cmd,0.02068, 
step,2255, dt,0.01242, cte,-2.79, steer angle,0.5741, steer setpt,1.01416, steer cmd,0.02559, 
step,2256, dt,0.01342, cte,-2.8033, steer angle,0.9532, steer setpt,1.09515, steer cmd,0.02522, 
step,2257, dt,0.01421, cte,-2.8153, steer angle,1.0761, steer setpt,1.34881, steer cmd,0.03088, 
step,2258, dt,0.0126, cte,-2.8153, steer angle,1.0761, steer setpt,1.28174, steer cmd,0.03293, 
step,2259, dt,0.01241, cte,-2.8232, steer angle,1.2083, steer setpt,1.31289, steer cmd,0.0337, 
step,2260, dt,0.01474, cte,-2.8228, steer angle,1.2597, steer setpt,1.4126, steer cmd,0.03651, 
step,2261, dt,0.01244, cte,-2.8228, steer angle,1.2597, steer setpt,1.35496, steer cmd,0.03726, 
step,2262, dt,0.01575, cte,-2.8173, steer angle,1.349, steer setpt,1.24099, steer cmd,0.0341, 
step,2263, dt,0.01357, cte,-2.8104, steer angle,1.3677, steer setpt,1.24953, steer cmd,0.03278, 
step,2264, dt,0.31516, cte,-2.8104, steer angle,1.3677, steer setpt,1.24313, steer cmd,0.03098, 
step,2265, dt,0.01095, cte,-2.6116, steer angle,1.2559, steer setpt,-1.09084, steer cmd,-0.02144, 
step,2266, dt,0.01201, cte,-2.5944, steer angle,1.2109, steer setpt,-1.29295, steer cmd,-0.05346, 
step,2267, dt,0.31458, cte,-2.5944, steer angle,1.2109, steer setpt,-1.2263, steer cmd,-0.08715, 
step,2268, dt,0.01199, cte,-2.3214, steer angle,-0.9001, steer setpt,-4.47289, steer cmd,-0.14779, 
step,2269, dt,0.012, cte,-2.2811, steer angle,-1.7423, steer setpt,-5.07175, steer cmd,-0.19048, 
step,2270, dt,0.01213, cte,-2.2811, steer angle,-1.7423, steer setpt,-2.77245, steer cmd,-0.18587, 
step,2271, dt,0.01428, cte,-2.2465, steer angle,-4.3256, steer setpt,-3.03544, steer cmd,-0.15265, 
step,2272, dt,0.01228, cte,-2.2125, steer angle,-4.2104, steer setpt,-3.51006, steer cmd,-0.15288, 
step,2273, dt,0.01248, cte,-2.2125, steer angle,-4.2104, steer setpt,-0.25461, steer cmd,-0.06742, 
step,2274, dt,0.01372, cte,-2.1796, steer angle,-3.3858, steer setpt,-0.13371, steer cmd,-0.03445, 
step,2275, dt,0.01377, cte,-2.1796, steer angle,-3.3858, steer setpt,-0.10087, steer cmd,0.01402, 
step,2276, dt,0.01264, cte,-2.1468, steer angle,-0.425, steer setpt,-0.04673, steer cmd,-0.00567, 
step,2277, dt,0.01348, cte,-2.1139, steer angle,0.787, steer setpt,-0.00107, steer cmd,-0.0205, 
step,2278, dt,0.01215, cte,-2.1139, steer angle,0.787, steer setpt,0.03095, steer cmd,-0.02839, 
step,2279, dt,0.01285, cte,-2.0811, steer angle,-0.0762, steer setpt,0.06355, steer cmd,-0.01878, 
step,2280, dt,0.01364, cte,-2.0485, steer angle,-0.2735, steer setpt,-0.30344, steer cmd,-0.02263, 
step,2281, dt,0.01387, cte,-2.0485, steer angle,-0.2735, steer setpt,0.11393, steer cmd,-0.01317, 
step,2282, dt,0.0126, cte,-2.016, steer angle,-0.1295, steer setpt,0.14817, steer cmd,-0.01109, 
step,2283, dt,0.01112, cte,-1.9836, steer angle,0.1072, steer setpt,-0.21828, steer cmd,-0.02065, 
step,2284, dt,0.01307, cte,-1.9836, steer angle,0.1072, steer setpt,0.19727, steer cmd,-0.01447, 
step,2285, dt,0.01318, cte,-1.9514, steer angle,-0.08, steer setpt,0.2297, steer cmd,-0.0091, 
step,2286, dt,0.01371, cte,-1.9191, steer angle,0.0745, steer setpt,-0.13733, steer cmd,-0.01708, 
step,2287, dt,0.01306, cte,-1.9191, steer angle,0.0745, steer setpt,0.2728, steer cmd,-0.00959, 
step,2288, dt,0.01132, cte,-1.887, steer angle,0.0094, steer setpt,0.30214, steer cmd,-0.00552, 
step,2289, dt,0.01366, cte,-1.887, steer angle,0.0094, steer setpt,0.3273, steer cmd,-0.001, 
step,2290, dt,0.01136, cte,-1.8549, steer angle,0.2983, steer setpt,0.35306, steer cmd,-0.00254, 
step,2291, dt,0.01366, cte,-1.8227, steer angle,0.4114, steer setpt,0.37822, steer cmd,-0.00319, 
step,2292, dt,0.31051, cte,-1.8227, steer angle,0.4114, steer setpt,0.40157, steer cmd,-0.00293, 
step,2293, dt,0.01242, cte,-1.3019, steer angle,0.3566, steer setpt,-5.53858, steer cmd,-0.13731, 
step,2294, dt,0.01237, cte,-1.2687, steer angle,0.363, steer setpt,-6.1161, steer cmd,-0.22139, 
step,2295, dt,0.01243, cte,-1.2687, steer angle,0.363, steer setpt,-5.91388, steer cmd,-0.30749, 
step,2296, dt,0.01315, cte,-1.237, steer angle,-5.0983, steer setpt,-6.08849, steer cmd,-0.27654, 
step,2297, dt,0.01353, cte,-1.237, steer angle,-5.0983, steer setpt,-6.27282, steer cmd,-0.30643, 
step,2298, dt,0.01483, cte,-1.2073, steer angle,-6.477, steer setpt,-0.46881, steer cmd,-0.15894, 
step,2299, dt,0.01183, cte,-1.1799, steer angle,-7.2244, steer setpt,-0.39453, steer cmd,-0.07069, 
step,2300, dt,0.01385, cte,-1.1799, steer angle,-7.2244, steer setpt,-0.38933, steer cmd,0.02461, 
step,2301, dt,0.31229, cte,-1.1529, steer angle,-1.3309, steer setpt,-0.32736, steer cmd,-0.0113, 
step,2302, dt,0.01119, cte,-0.6934, steer angle,1.0515, steer setpt,-5.92805, steer cmd,-0.16624, 
step,2303, dt,0.31358, cte,-0.6934, steer angle,1.0515, steer setpt,-5.7432, steer cmd,-0.24357, 
step,2304, dt,0.01402, cte,-0.219, steer angle,-3.7197, steer setpt,-11.36654, steer cmd,-0.35989, 
step,2305, dt,0.01236, cte,-0.1909, steer angle,-5.653, steer setpt,-12.05993, steer cmd,-0.43833, 
step,2306, dt,0.01297, cte,-0.1909, steer angle,-5.653, steer setpt,-12.09847, steer cmd,-0.53292, 
step,2307, dt,0.01137, cte,-0.166, steer angle,-10.522, steer setpt,-7.15937, steer cmd,-0.40073, 
step,2308, dt,0.01253, cte,-0.1452, steer angle,-12.8866, steer setpt,-7.61013, steer cmd,-0.33093, 
step,2309, dt,0.01378, cte,-0.1452, steer angle,-12.8866, steer setpt,-2.03042, steer cmd,-0.13299, 
step,2310, dt,0.01383, cte,-0.1268, steer angle,-7.8368, steer setpt,-1.93549, steer cmd,-0.10408, 
step,2311, dt,0.01335, cte,-0.1096, steer angle,-2.8885, steer setpt,-2.16541, steer cmd,-0.12745, 
step,2312, dt,0.0124, cte,-0.1096, steer angle,-2.8885, steer setpt,-1.8889, steer cmd,-0.09948, 
step,2313, dt,0.01359, cte,-0.0934, steer angle,-2.7498, steer setpt,-1.85071, steer cmd,-0.08819, 
step,2314, dt,0.01277, cte,-0.0782, steer angle,-2.0507, steer setpt,-2.05264, steer cmd,-0.09574, 
step,2315, dt,0.01387, cte,-0.0782, steer angle,-2.0507, steer setpt,-1.85099, steer cmd,-0.08919, 
step,2316, dt,0.31242, cte,-0.0638, steer angle,-1.9572, steer setpt,-1.83279, steer cmd,-0.08852, 
step,2317, dt,0.01187, cte,0.0499, steer angle,-1.7934, steer setpt,-3.23528, steer cmd,-0.12229, 
step,2318, dt,0.01343, cte,0.0511, steer angle,-1.7765, steer setpt,-3.11298, steer cmd,-0.13692, 
step,2319, dt,0.0135, cte,0.0513, steer angle,-2.621, steer setpt,-2.98576, steer cmd,-0.13397, 
step,2320, dt,0.0135, cte,0.0513, steer angle,-2.621, steer setpt,-3.03653, steer cmd,-0.14245, 
step,2321, dt,0.01423, cte,0.0505, steer angle,-2.913, steer setpt,-2.90268, steer cmd,-0.13853, 
step,2322, dt,0.01302, cte,0.0485, steer angle,-3.1249, steer setpt,-1.53737, steer cmd,-0.10336, 
step,2323, dt,0.01361, cte,0.0485, steer angle,-3.1249, steer setpt,-1.52383, steer cmd,-0.08398, 
step,2324, dt,0.01316, cte,0.0457, steer angle,-2.1476, steer setpt,-1.48784, steer cmd,-0.08273, 
step,2325, dt,0.01392, cte,0.0495, steer angle,-1.6631, steer setpt,-1.5336, steer cmd,-0.08338, 
step,2326, dt,0.01271, cte,0.0495, steer angle,-1.6631, steer setpt,-1.54424, steer cmd,-0.08062, 
step,2327, dt,0.01357, cte,0.1028, steer angle,-1.6483, steer setpt,-2.22017, steer cmd,-0.09466, 
step,2328, dt,0.31345, cte,0.0721, steer angle,-1.5792, steer setpt,-1.86877, steer cmd,-0.09482, 
step,2329, dt,0.01133, cte,0.1732, steer angle,-1.9301, steer setpt,-3.14783, steer cmd,-0.12072, 
step,2330, dt,0.0119, cte,0.1754, steer angle,-1.9342, steer setpt,-3.18115, steer cmd,-0.13663, 
step,2331, dt,0.01109, cte,0.1767, steer angle,-2.5816, steer setpt,-3.25004, steer cmd,-0.14109, 
step,2332, dt,0.01214, cte,0.1767, steer angle,-2.5816, steer setpt,-2.65406, steer cmd,-0.13826, 
step,2333, dt,0.01338, cte,0.177, steer angle,-3.0908, steer setpt,-3.06629, steer cmd,-0.13839, 
step,2334, dt,0.01125, cte,0.177, steer angle,-3.0908, steer setpt,-1.87952, steer cmd,-0.1112, 
step,2335, dt,0.01274, cte,0.1762, steer angle,-3.0235, steer setpt,-1.85016, steer cmd,-0.09747, 
step,2336, dt,0.01248, cte,0.1746, steer angle,-2.3436, steer setpt,-1.82085, steer cmd,-0.09556, 
step,2337, dt,0.31335, cte,0.1746, steer angle,-2.3436, steer setpt,-1.82577, steer cmd,-0.08682, 
step,2338, dt,0.01056, cte,0.0476, steer angle,-1.9527, steer setpt,-0.27743, steer cmd,-0.05307, 
step,2339, dt,0.01166, cte,0.0476, steer angle,-1.9527, steer setpt,-0.23166, steer cmd,-0.03078, 
step,2340, dt,0.01278, cte,0.0337, steer angle,-0.8903, steer setpt,-0.0252, steer cmd,-0.02596, 
step,2341, dt,0.01577, cte,0.0194, steer angle,-0.3332, steer setpt,0.18243, steer cmd,-0.01976, 
step,2342, dt,0.01257, cte,0.0194, steer angle,-0.3332, steer setpt,0.24109, steer cmd,-0.01033, 
step,2343, dt,0.01268, cte,0.005, steer angle,-0.0576, steer setpt,-1.07313, steer cmd,-0.03855, 
step,2344, dt,0.01304, cte,-0.0097, steer angle,0.1781, steer setpt,-0.8779, steer cmd,-0.0504, 
step,2345, dt,0.01313, cte,-0.0097, steer angle,0.1781, steer setpt,-1.02551, steer cmd,-0.06867, 
step,2346, dt,0.01264, cte,-0.0247, steer angle,-0.8236, steer setpt,-1.00014, steer cmd,-0.06202, 
step,2347, dt,0.31406, cte,-0.0402, steer angle,-1.2804, steer setpt,-0.79362, steer cmd,-0.05166, 
step,2348, dt,0.01194, cte,-0.3274, steer angle,-1.1142, steer setpt,2.55881, steer cmd,0.02644, 
step,2349, dt,0.01326, cte,-0.35, steer angle,-0.8552, steer setpt,2.78802, steer cmd,0.0709, 
step,2350, dt,0.01581, cte,-0.3723, steer angle,1.0973, steer setpt,3.19825, steer cmd,0.08754, 
step,2351, dt,0.01565, cte,-0.3723, steer angle,1.0973, steer setpt,3.16446, steer cmd,0.12, 
step,2352, dt,0.01499, cte,-0.3941, steer angle,2.6248, steer setpt,3.38696, steer cmd,0.11967, 
step,2353, dt,0.01537, cte,-0.4149, steer angle,3.4362, steer setpt,0.28687, steer cmd,0.04418, 
step,2354, dt,0.01275, cte,-0.4348, steer angle,3.4281, steer setpt,0.3006, steer cmd,0.00856, 
step,2355, dt,0.01187, cte,-0.4348, steer angle,3.4281, steer setpt,0.07467, steer cmd,-0.04105, 
step,2356, dt,0.01244, cte,-0.4545, steer angle,0.6504, steer setpt,0.35288, steer cmd,-0.01849, 
step,2357, dt,0.01264, cte,-0.4737, steer angle,-0.5898, steer setpt,0.36725, steer cmd,-0.00084, 
step,2358, dt,0.01597, cte,-0.4737, steer angle,-0.5898, steer setpt,0.15905, steer cmd,0.00525, 
step,2359, dt,0.0158, cte,-0.4926, steer angle,0.4154, steer setpt,0.18468, steer cmd,-0.00599, 
step,2360, dt,0.01241, cte,-0.5089, steer angle,0.5675, steer setpt,0.42138, steer cmd,-0.00519, 
step,2361, dt,0.01222, cte,-0.5089, steer angle,0.5675, steer setpt,0.22569, steer cmd,-0.01191, 
step,2362, dt,0.01186, cte,-0.5177, steer angle,0.3067, steer setpt,0.13612, steer cmd,-0.01243, 
step,2363, dt,0.01337, cte,-0.5254, steer angle,0.1386, steer setpt,0.26361, steer cmd,-0.00849, 
step,2364, dt,0.01468, cte,-0.5254, steer angle,0.1386, steer setpt,0.06989, steer cmd,-0.01178, 
step,2365, dt,0.01304, cte,-0.5303, steer angle,0.2241, steer setpt,-0.0395, steer cmd,-0.01677, 
step,2366, dt,0.01257, cte,-0.5353, steer angle,0.1418, steer setpt,0.04689, steer cmd,-0.01624, 
step,2367, dt,0.01103, cte,-0.5353, steer angle,0.1418, steer setpt,-0.03297, steer cmd,-0.01978, 
step,2368, dt,0.0122, cte,-0.5402, steer angle,0.0303, steer setpt,-0.04296, steer cmd,-0.01977, 
step,2369, dt,0.01155, cte,-0.5402, steer angle,0.0303, steer setpt,-0.01978, steer cmd,-0.02051, 
step,2370, dt,0.01349, cte,-0.5451, steer angle,-0.058, steer setpt,0.0035, steer cmd,-0.01873, 
step,2371, dt,0.01227, cte,-0.55, steer angle,-0.0764, steer setpt,0.02565, steer cmd,-0.01717, 
step,2372, dt,0.01175, cte,-0.55, steer angle,-0.0764, steer setpt,0.04908, steer cmd,-0.01528, 
step,2373, dt,0.01111, cte,-0.5549, steer angle,0.007, steer setpt,0.07261, steer cmd,-0.01491, 
step,2374, dt,0.01237, cte,-0.5549, steer angle,0.007, steer setpt,0.09623, steer cmd,-0.01331, 
step,2375, dt,0.01273, cte,-0.5598, steer angle,0.0635, steer setpt,0.11994, steer cmd,-0.01285, 
step,2376, dt,0.01158, cte,-0.5647, steer angle,0.1035, steer setpt,0.14376, steer cmd,-0.01234, 
step,2377, dt,0.01106, cte,-0.5647, steer angle,0.1035, steer setpt,0.16767, steer cmd,-0.01119, 
step,2378, dt,0.01253, cte,-0.5695, steer angle,0.1278, steer setpt,0.19045, steer cmd,-0.01036, 
step,2379, dt,0.01157, cte,-0.5695, steer angle,0.1278, steer setpt,0.21451, steer cmd,-0.00892, 
step,2380, dt,0.01444, cte,-0.5742, steer angle,0.1772, steer setpt,0.23623, steer cmd,-0.00838, 
step,2381, dt,0.01314, cte,-0.5789, steer angle,0.2133, steer setpt,0.25796, steer cmd,-0.0078, 
step,2382, dt,0.0127, cte,-0.5789, steer angle,0.2133, steer setpt,0.28215, steer cmd,-0.00659, 
step,2383, dt,0.01003, cte,-0.5836, steer angle,0.2412, steer setpt,0.3052, steer cmd,-0.00577, 
step,2384, dt,0.01154, cte,-0.5881, steer angle,0.2717, steer setpt,0.38444, steer cmd,-0.00374, 
step,2385, dt,0.01242, cte,-0.5881, steer angle,0.2717, steer setpt,0.35331, steer cmd,-0.00296, 
step,2386, dt,0.01098, cte,-0.5925, steer angle,0.3428, steer setpt,0.37411, steer cmd,-0.00288, 
step,2387, dt,0.01218, cte,-0.5925, steer angle,0.3428, steer setpt,0.39855, steer cmd,-0.00176, 
step,2388, dt,0.01158, cte,-0.5969, steer angle,0.3644, steer setpt,0.41941, steer cmd,-0.00104, 
step,2389, dt,0.01182, cte,-0.5969, steer angle,0.3644, steer setpt,0.389, steer cmd,-0.00095, 
step,2390, dt,0.01093, cte,-0.6011, steer angle,0.4102, steer setpt,0.46304, steer cmd,0.00011, 
step,2391, dt,0.01209, cte,-0.6052, steer angle,0.4125, steer setpt,0.4839, steer cmd,0.00122, 
step,2392, dt,0.01374, cte,-0.6052, steer angle,0.4125, steer setpt,0.50838, steer cmd,0.00275, 
step,2393, dt,0.01295, cte,-0.6092, steer angle,0.4668, steer setpt,0.52807, steer cmd,0.00327, 
step,2394, dt,0.01132, cte,-0.613, steer angle,0.505, steer setpt,0.59892, steer cmd,0.00496, 
step,2395, dt,0.0117, cte,-0.613, steer angle,0.505, steer setpt,0.57376, steer cmd,0.00565, 
step,2396, dt,0.01706, cte,-0.6166, steer angle,0.5603, steer setpt,0.59217, steer cmd,0.00584, 
step,2397, dt,0.01249, cte,-0.6201, steer angle,0.5775, steer setpt,0.65927, steer cmd,0.00751, 
step,2398, dt,0.01107, cte,-0.6201, steer angle,0.5775, steer setpt,0.63633, steer cmd,0.00804, 
step,2399, dt,0.01066, cte,-0.6234, steer angle,0.624, steer setpt,0.6546, steer cmd,0.00828, 
step,2400, dt,0.01192, cte,-0.6234, steer angle,0.624, steer setpt,0.67884, steer cmd,0.00933, 
step,2401, dt,0.01291, cte,-0.6265, steer angle,0.6433, steer setpt,0.69704, steer cmd,0.01003, 
step,2402, dt,0.01216, cte,-0.6294, steer angle,0.6695, steer setpt,0.7139, steer cmd,0.01058, 
step,2403, dt,0.01195, cte,-0.6294, steer angle,0.6695, steer setpt,0.7379, steer cmd,0.01178, 
step,2404, dt,0.01289, cte,-0.632, steer angle,0.7008, steer setpt,0.75342, steer cmd,0.01234, 
step,2405, dt,0.0118, cte,-0.632, steer angle,0.7008, steer setpt,0.77727, steer cmd,0.01366, 
step,2406, dt,0.00986, cte,-0.6345, steer angle,0.7448, steer setpt,0.79385, steer cmd,0.01407, 
step,2407, dt,0.01336, cte,-0.6367, steer angle,0.7779, steer setpt,0.80902, steer cmd,0.01442, 
step,2408, dt,0.01351, cte,-0.6367, steer angle,0.7779, steer setpt,0.83251, steer cmd,0.01544, 
step,2409, dt,0.01183, cte,-0.6387, steer angle,0.7968, steer setpt,0.84873, steer cmd,0.0161, 
step,2410, dt,0.01184, cte,-0.6387, steer angle,0.7968, steer setpt,0.87208, steer cmd,0.01737, 
step,2411, dt,0.01573, cte,-0.6404, steer angle,0.8388, steer setpt,0.88571, steer cmd,0.01775, 
step,2412, dt,0.01359, cte,-0.6418, steer angle,0.8707, steer setpt,0.89907, steer cmd,0.01805, 
step,2413, dt,0.01121, cte,-0.6418, steer angle,0.8707, steer setpt,0.9219, steer cmd,0.01902, 
step,2414, dt,0.01246, cte,-0.6429, steer angle,0.8876, steer setpt,0.93379, steer cmd,0.01958, 
step,2415, dt,0.01159, cte,-0.6438, steer angle,0.9117, steer setpt,0.96732, steer cmd,0.02046, 
step,2416, dt,0.01243, cte,-0.6438, steer angle,0.9117, steer setpt,0.9695, steer cmd,0.02128, 
step,2417, dt,0.01254, cte,-0.6443, steer angle,0.9478, steer setpt,0.98081, steer cmd,0.02153, 
step,2418, dt,0.01149, cte,-0.6443, steer angle,0.9478, steer setpt,1.00276, steer cmd,0.02255, 
step,2419, dt,0.01316, cte,-0.6446, steer angle,0.9746, steer setpt,1.01497, steer cmd,0.02295, 
step,2420, dt,0.01269, cte,-0.6445, steer angle,1.0002, steer setpt,1.02443, steer cmd,0.02319, 
step,2421, dt,0.01094, cte,-0.6445, steer angle,1.0002, steer setpt,1.04571, steer cmd,0.02405, 
step,2422, dt,0.01177, cte,-0.6438, steer angle,1.0161, steer setpt,1.05235, steer cmd,0.02444, 
step,2423, dt,0.01247, cte,-0.6395, steer angle,1.0377, steer setpt,1.02069, steer cmd,0.02376, 
step,2424, dt,0.01128, cte,-0.6395, steer angle,1.0377, steer setpt,1.03613, steer cmd,0.02399, 
step,2425, dt,0.01256, cte,-0.6425, steer angle,1.0304, steer setpt,1.0929, steer cmd,0.0254, 
step,2426, dt,0.01193, cte,-0.6425, steer angle,1.0304, steer setpt,1.11304, steer cmd,0.0266, 
step,2427, dt,0.01341, cte,-0.621, steer angle,1.0712, steer setpt,0.87938, steer cmd,0.02147, 
step,2428, dt,0.31288, cte,-0.6033, steer angle,1.1014, steer setpt,0.72772, steer cmd,0.01521, 
step,2429, dt,0.00985, cte,-0.3131, steer angle,0.9732, steer setpt,-2.8068, steer cmd,-0.06736, 
step,2430, dt,0.01229, cte,-0.291, steer angle,0.8165, steer setpt,-3.22245, steer cmd,-0.11945, 
step,2431, dt,0.31279, cte,-0.291, steer angle,0.8165, steer setpt,-3.34396, steer cmd,-0.179, 
step,2432, dt,0.01018, cte,-0.0301, steer angle,-2.5499, steer setpt,-6.3888, steer cmd,-0.23048, 
step,2433, dt,0.0124, cte,-0.0301, steer angle,-2.5499, steer setpt,-6.39422, steer cmd,-0.28583, 
step,2434, dt,0.01397, cte,-0.021, steer angle,-5.3257, steer setpt,-3.18256, steer cmd,-0.20389, 
step,2435, dt,0.01368, cte,-0.014, steer angle,-6.7093, steer setpt,-3.10836, steer cmd,-0.15339, 
